Período,Edad Ult Cos,Ton.Azucar,Edad.Precosecha,%Sac.Caña,%ATR,KATRHM,Luvias 9 -FC
202211,10.91,50.824,12.09,14.012,15.447,1345.848893,0.0
202211,12.88,429.83,12.09,13.1818,14.4814,1589.798894,258.0
202211,12.75,101.157,12.09,13.8414,15.0917,1391.206273,258.0
202211,11.33,153.307,12.09,11.248,12.5346,1559.829081,155.0
202211,12.16,142.563,12.09,12.2389,13.6349,1419.13882,0.0
202211,12.75,252.282,12.09,11.5449,12.9979,1195.173992,0.0
202211,13.24,376.924,12.09,13.4734,14.7724,1551.450962,0.0
202211,12.39,36.059,12.09,12.1146,13.4314,2019.738795,0.0
202211,10.78,109.008,12.09,11.4404,12.9593,1552.700748,0.0
202211,12.85,29.187,12.09,12.9204,14.6787,1014.175469,0.0
202211,13.17,107.589,12.09,12.16,13.5751,1477.347616,0.0
202211,12.22,164.906,12.09,11.8332,13.2802,1619.870686,0.0
202211,12.25,204.34,12.09,12.118,13.4448,1366.708505,0.0
202211,12.22,182.629,12.09,12.38,13.87,1476.583023,0.0
202211,12.71,247.299,12.09,12.2458,13.6484,1783.2287,0.0
202211,13.31,49.865,12.09,12.3777,13.8137,1573.513402,0.0
202211,12.75,44.884,12.09,13.761,14.921,901.954366,0.0
202211,11.79,130.011,12.09,12.5992,13.8186,1096.720411,0.0
202211,11.76,57.547,12.09,13.617,14.901,1313.240214,0.0
202211,12.94,125.842,12.09,12.51,13.89,1523.843092,0.0
202211,12.98,75.471,12.09,11.91,13.35,1562.946483,0.0
202211,12.58,163.18,12.09,11.04,12.65,1810.776894,0.0
202211,12.88,366.995,12.09,11.6903,13.0864,1155.869875,0.0
202211,13.01,67.894,12.09,13.392,14.456,1688.925799,0.0
202211,12.88,35.729,12.09,11.946,13.344,1794.362822,0.0
202211,11.56,40.54,12.09,12.299,13.781,2039.753131,0.0
202211,13.31,188.665,12.09,12.9034,14.2617,1050.938665,0.0
202211,12.45,285.389,12.09,12.8838,14.1851,1230.574377,0.0
202211,11.73,83.971,12.09,11.9907,13.3276,1213.690507,0.0
202211,11.76,75.6,12.09,12.5943,13.945,1116.655528,0.0
202211,10.28,10.863,12.09,11.829,13.343,1423.449165,0.0
202211,10.74,0.0,12.09,12.32020206531247,13.7531,1383.492899,186.0
202211,12.02,157.733,12.09,11.8,13.09,1449.50568,236.0
202211,12.02,6.165,12.09,10.46,11.73,1223.567992,236.0
202211,12.19,213.493,12.09,13.0157,14.4917,1500.736036,0.0
202211,13.04,36.48,12.09,13.458,15.002,1232.302463,0.0
202211,12.85,76.347,12.09,12.58,14.05,1894.450675,0.0
202211,12.94,138.621,12.09,12.12,13.48,1443.715423,0.0
202211,12.06,43.416,12.09,10.124,11.109,1161.61768,313.0
202211,13.4,242.316,12.09,13.0685,14.2979,1389.992234,232.0
202211,12.22,407.239,12.09,12.883,14.1528,1629.371192,0.0
202211,12.09,244.425,12.09,12.4464,13.8089,1478.59268,0.0
202211,12.62,144.324,12.09,12.3533,13.8046,1356.098867,0.0
202211,12.12,49.832,12.09,13.574,14.61,1437.8129,0.0
202211,11.93,397.745,12.09,13.2084,14.585,1642.192406,0.0
202211,12.88,2.882,12.09,9.834,11.119,975.07069,0.0
202211,12.25,273.753,12.09,12.4254,13.6693,1679.299262,0.0
202211,12.25,82.074,12.09,12.3997,13.5944,1583.745993,0.0
202211,11.83,5.09,12.09,12.651,13.705,837.853734,0.0
202211,12.88,21.853,12.09,13.436,14.589,1955.286302,0.0
202211,20.47,10.271,12.09,12.076,13.293,736.331124,0.0
202211,13.04,0.167,12.09,9.834,11.119,1671.260736,0.0
202211,13.04,298.783,12.09,12.661,13.8765,1459.40722,184.0
202211,9.49,0.0,12.09,12.32020206531247,13.7531,1383.492899,85.0
202211,12.09,3.159,12.09,10.7832,12.1317,1333.583897,278.0
202211,13.9,80.79,12.09,12.9748,14.3213,1658.450627,319.0
202211,12.32,274.027,12.09,13.1253,14.4999,1802.799605,0.0
202211,12.58,173.126,12.09,11.6345,13.0143,1383.423625,0.0
202211,12.75,220.985,12.09,12.1888,13.6542,1640.545185,0.0
202211,13.17,93.436,12.09,13.8711,15.0654,1475.535055,0.0
202211,12.91,0.887,12.09,13.23,14.537,1198.413743,0.0
202211,14.23,11.801,12.09,12.6345,13.9212,1283.834488,0.0
202211,10.84,0.624,12.09,11.998,14.024,1927.653136,0.0
202211,11.27,2.626,12.09,12.097,13.662,1488.636734,0.0
202211,12.22,282.048,12.09,12.2252,13.5183,1621.64582,0.0
202211,12.12,2.892,12.09,14.15,15.585,1324.760069,0.0
202211,13.5,0.339,12.09,11.604,13.196,810.087777,0.0
202211,12.65,3.626,12.09,12.392,14.018,1524.619104,0.0
202211,13.21,0.614,12.09,14.355,15.728,1409.388342,0.0
202211,13.11,1.25,12.09,12.713,14.429,1217.274904,0.0
202211,12.12,70.733,12.09,12.3331,13.5643,1417.644419,0.0
202211,12.06,176.194,12.09,13.4593,14.6771,1059.106605,0.0
202211,11.99,242.223,12.09,12.7361,14.018,1575.817361,0.0
202211,12.06,1.125,12.09,10.773,12.241,1200.754809,258.0
202211,11.27,8.947,12.09,10.28,11.39,689.618456,656.0
202211,12.35,6.028,12.09,11.76,12.82,1124.309753,250.0
202211,12.55,12.123,12.09,11.04,12.3,947.361231,261.0
202211,12.45,0.679,12.09,11.7,13.29,1475.243373,0.0
202211,12.16,22.797,12.09,11.08,12.13,869.306858,0.0
202211,12.29,0.802,12.09,11.32,13.41,1328.841683,0.0
202211,13.37,0.918,12.09,11.52,13.08,1369.633507,0.0
202211,12.45,0.114,12.09,14.57,15.91,1906.218206,0.0
202211,12.22,56.309,12.09,11.61,13.2,1205.912197,293.0
202211,12.29,56.64,12.09,11.151,12.381,1358.379398,252.0
202211,13.67,12.849,12.09,11.5362,12.7469,990.654154,0.0
202211,12.19,128.188,12.09,12.182,13.3973,1414.810179,205.0
202211,11.5,126.426,12.09,11.4054,12.7352,755.781225,691.0
202211,12.25,143.515,12.09,10.4674,11.6367,1828.922602,252.0
202211,11.1,64.836,12.09,12.24,13.58,1139.835199,0.0
202211,12.91,44.021,12.09,11.3516,12.5671,672.174973,0.0
202211,12.65,277.078,12.09,12.0743,13.2082,1492.587601,0.0
202211,11.76,41.145,12.09,11.443,12.563,1419.289358,199.0
202211,11.66,56.396,12.09,12.301,13.5315,881.788876,312.0
202211,12.81,236.981,12.09,13.2309,14.4973,1099.578617,316.0
202211,11.83,24.054,12.09,11.412,12.8096,1547.434747,202.0
202211,11.89,117.371,12.09,11.1374,12.3496,1498.265144,199.0
202211,13.08,115.606,12.09,11.6935,13.0631,1057.462128,0.0
202211,15.67,114.692,12.09,11.8121,13.1765,872.958395,0.0
202211,12.39,99.201,12.09,12.3343,13.5708,1320.10845,0.0
202211,12.42,19.318,12.09,13.159,14.411,2208.582375,0.0
202211,11.79,77.82,12.09,11.6181,13.0504,1370.806305,691.0
202211,12.75,94.189,12.09,11.84,13.28,1194.45785,434.0
202211,11.89,218.734,12.09,11.6024,12.8276,1582.262958,202.0
202211,11.83,39.347,12.09,12.462,13.578,1431.394529,202.0
202211,13.54,81.155,12.09,10.7,12.23,1514.646256,285.0
202211,12.98,173.262,12.09,11.5883,13.3005,1280.973721,0.0
202211,15.7,21.784,12.09,12.645,14.184,1028.353285,0.0
202211,15.87,19.241,12.09,12.661,13.826,1132.598095,0.0
202211,15.7,48.0,12.09,12.073,13.532,1070.101907,0.0
202211,11.43,82.162,12.09,12.435,13.926,855.668546,0.0
202211,12.58,67.719,12.09,12.6569,14.0417,747.823972,0.0
202211,12.58,136.658,12.09,13.0496,14.3673,786.637555,0.0
202211,11.7,290.945,12.09,12.3992,13.7788,1382.103928,0.0
202211,11.24,131.939,12.09,11.8792,13.3602,1390.884944,330.0
202211,11.04,183.061,12.09,10.7517,12.2438,1814.286686,210.0
202211,13.31,115.822,12.09,13.3969,14.6355,1495.313063,306.0
202211,12.09,149.635,12.09,10.6515,12.2899,1297.095394,0.0
202211,15.74,22.501,12.09,12.2564,13.813,1369.607823,0.0
202211,12.91,112.938,12.09,11.491,12.888,1492.472462,0.0
202211,12.88,19.137,12.09,10.588,12.523,549.798297,0.0
202211,13.27,110.694,12.09,10.9739,12.5319,1311.937866,0.0
202211,13.24,47.556,12.09,11.634,12.994,1001.048338,0.0
202211,12.65,41.545,12.09,12.8018,14.0227,1201.903672,0.0
202211,12.71,75.668,12.09,13.1306,14.4992,1248.17754,314.0
202211,12.25,142.334,12.09,11.283,12.679,1166.326823,0.0
202211,12.52,41.955,12.09,11.787,13.0579,486.614771,0.0
202211,11.2,154.93,12.09,11.3017,12.8256,1968.435967,256.0
202211,12.29,127.227,12.09,11.7449,13.2291,1499.43537,0.0
202211,12.71,113.956,12.09,11.7605,13.1169,810.689566,0.0
202211,12.91,267.513,12.09,11.3187,12.7456,1279.468971,0.0
202211,13.7,56.398,12.09,13.1988,14.5443,689.891243,0.0
202211,14.13,85.648,12.09,12.2381,13.5292,1234.930862,383.0
202211,11.24,30.771,12.09,11.9209,13.3677,1400.602033,0.0
202211,11.14,1.729,12.09,11.8,13.085,746.320259,0.0
202211,13.93,17.367,12.09,11.833,13.054,1542.911579,0.0
202211,13.93,17.461,12.09,11.2722,12.6231,1587.538326,0.0
202211,16.76,66.964,12.09,12.417,13.646,1269.85896,0.0
202211,13.73,80.519,12.09,13.3227,14.5649,719.44779,0.0
202211,9.56,93.7365,12.09,12.32020206531247,13.7531,1383.492899,162.0
202211,11.73,209.016,12.09,12.3393,13.5871,1340.500832,0.0
202211,14.55,316.648,12.09,12.7534,14.0218,1144.005373,349.0
202211,11.86,158.555,12.09,12.304,13.6414,1417.934079,0.0
202211,11.73,96.617,12.09,11.419,12.794,1375.1161,0.0
202211,16.95,176.648,12.09,11.176,12.527,1964.473754,0.0
202211,13.67,171.067,12.09,11.3764,12.906,1442.249646,0.0
202211,12.12,252.568,12.09,11.665,13.0331,1110.847278,0.0
202211,16.76,155.763,12.09,11.176,12.497,1181.032452,0.0
202211,13.83,105.284,12.09,12.6738,13.9321,976.991896,0.0
202211,14.72,16.259,12.09,12.096,13.314,932.86577,392.0
202211,11.3,343.188,12.09,12.9201,14.1204,1571.710796,275.0
202211,11.86,65.336,12.09,11.4902,12.7109,1280.211922,0.0
202211,13.9,31.71,12.09,11.249,12.52,1293.102965,0.0
202211,14.0,176.727,12.09,12.1137,13.398,1204.532157,0.0
202211,16.76,184.738,12.09,11.7945,13.1462,1229.355071,0.0
202211,13.8,110.492,12.09,12.4861,13.75,771.469167,0.0
202211,13.34,47.061,12.09,12.028,13.344,796.811579,0.0
202212,14.16,71.878,12.09,11.3588,12.4276,1085.03834,399.0
202212,13.14,154.18,12.09,13.1754,14.3429,1157.18265,0.0
202212,8.51,0.0,12.09,12.32020206531247,13.7531,1383.492899,0.0
202212,12.25,65.407,12.09,13.291,14.552,2030.419395,0.0
202212,11.33,279.469,12.09,11.8747,13.2409,1608.187192,0.0
202212,12.48,363.742,12.09,11.9526,13.2543,1347.944533,0.0
202212,15.93,17.837,12.09,12.2651,13.6998,845.117365,0.0
202212,11.33,34.811,12.09,10.409,11.601,1219.881857,340.0
202212,14.49,314.197,12.09,12.77,14.0959,1253.783593,380.0
202212,13.8,118.001,12.09,11.834,13.1435,1553.041707,325.0
202212,13.44,55.855,12.09,11.336,12.53,984.83168,0.0
202212,11.93,107.539,12.09,12.4055,13.7761,1059.963677,0.0
202212,11.73,46.767,12.09,11.77,13.001,1850.889284,0.0
202212,13.54,104.662,12.09,12.6075,13.8887,944.493145,0.0
202212,11.27,193.888,12.09,11.5979,13.0075,1436.310314,389.0
202212,11.37,105.111,12.09,11.464,12.633,1822.906527,369.0
202212,11.17,175.646,12.09,12.08,13.5061,1214.684962,0.0
202212,14.0,88.019,12.09,11.5386,12.9256,1588.529596,0.0
202212,13.44,115.461,12.09,10.7072,11.9895,1354.919107,0.0
202212,11.6,49.995,12.09,10.841,12.109,1289.90439,0.0
202212,12.22,44.291,12.09,13.243,14.472,1163.49968,0.0
202212,12.22,156.843,12.09,12.0397,13.3835,1408.450612,0.0
202212,12.78,332.853,12.09,13.6666,14.8943,1044.715327,0.0
202212,12.81,71.172,12.09,12.6091,13.7817,830.819826,0.0
202212,11.17,45.675,12.09,9.6158,10.8736,1601.83459,383.0
202212,11.37,71.928,12.09,11.7557,13.0661,1642.897921,383.0
202212,13.44,36.644,12.09,11.0936,12.4085,1379.553644,371.0
202212,11.27,29.814,12.09,11.135,12.522,1092.561221,0.0
202212,11.27,27.683,12.09,10.4214,12.0506,1132.652913,0.0
202212,11.17,129.047,12.09,11.886,13.404,1183.8,0.0
202212,11.96,120.437,12.09,11.5016,12.8353,1157.821614,0.0
202212,11.86,46.375,12.09,11.5714,12.8338,1852.800059,0.0
202212,11.83,20.273,12.09,11.701,13.157,1738.776844,0.0
202212,11.6,27.781,12.09,11.962,13.24,1341.302272,0.0
202212,14.06,72.029,12.09,12.1663,13.4621,1332.583617,0.0
202212,13.73,115.52,12.09,14.0355,15.2517,915.132608,0.0
202212,11.96,106.648,12.09,11.9984,13.2404,1410.53328,383.0
202212,11.17,41.421,12.09,11.9747,13.4262,1125.509203,0.0
202212,11.17,2.167,12.09,13.199,14.714,1353.503581,0.0
202212,11.89,83.408,12.09,12.072,13.381,1259.487917,0.0
202212,11.17,37.104,12.09,12.822,14.121,1837.175276,0.0
202212,13.17,45.974,12.09,11.5641,12.6882,1778.572323,0.0
202212,11.73,34.474,12.09,12.601,14.11,1099.880164,0.0
202212,11.37,169.599,12.09,12.4394,13.6299,1339.379218,268.0
202212,12.65,121.455,12.09,12.522,13.766,1321.577572,286.0
202212,11.2,14.143,12.09,11.335,12.965,1556.555799,0.0
202212,11.2,19.881,12.09,11.642,12.928,1311.935033,0.0
202212,11.2,11.088,12.09,10.299,11.757,978.83546,0.0
202212,13.24,33.114,12.09,10.825,12.151,1269.394045,0.0
202212,11.24,66.803,12.09,12.0374,13.3036,799.02275,0.0
202212,13.73,59.521,12.09,13.287,14.4205,928.701355,0.0
202212,17.05,86.274,12.09,12.4926,13.8311,1247.336831,0.0
202212,11.79,152.987,12.09,13.3189,14.6216,1224.876451,0.0
202212,13.8,18.742,12.09,9.97,11.48,1139.934782,0.0
202212,12.68,218.839,12.09,12.09,13.3581,1098.185296,232.0
202212,11.53,117.239,12.09,12.2952,13.437,1361.167898,361.0
202212,12.65,0.249,12.09,10.493,11.65,1229.466403,387.0
202212,12.68,87.872,12.09,12.0509,13.2602,1357.623986,302.0
202212,12.75,100.545,12.09,12.2279,13.3567,1039.988759,0.0
202212,11.3,92.277,12.09,11.444,12.6562,1200.396614,0.0
202212,16.62,26.02,12.09,12.1978,13.5764,837.891589,489.0
202212,12.32,271.449,12.09,12.7926,14.0076,1597.917015,234.0
202212,9.63,37.351,12.09,9.7857,11.4315,1459.785743,90.0
202212,13.24,3.331,12.09,11.53,12.832,766.719327,309.0
202212,11.3,34.769,12.09,10.9441,12.2087,1253.282477,230.0
202212,10.51,16.027,12.09,10.179,11.455,1202.115367,175.0
202212,10.55,17.087,12.09,9.375,11.014,1392.768584,205.0
202212,11.37,269.597,12.09,11.2532,12.5145,1358.414195,0.0
202212,13.21,84.829,12.09,10.7636,12.0897,1216.796336,399.0
202212,13.96,144.651,12.09,12.2737,13.7722,997.364281,0.0
202212,11.93,117.964,12.09,11.523,12.7396,1661.994909,0.0
202212,11.89,186.549,12.09,12.1429,13.355,1279.770335,0.0
202212,10.97,107.252,12.09,11.437,12.629,1898.366676,214.0
202212,11.04,31.954,12.09,11.2725,12.6633,1806.017077,232.0
202212,11.5,40.417,12.09,11.6602,13.1094,1264.710581,236.0
202212,13.24,25.405,12.09,12.014,13.22,1068.49715,309.0
202212,11.6,88.3,12.09,10.3937,11.8474,1241.899745,0.0
202212,11.66,44.004,12.09,10.1827,11.704,1550.736084,0.0
202212,11.66,65.056,12.09,11.034,12.357,1239.39707,0.0
202212,13.37,39.406,12.09,13.5508,14.7906,961.752269,0.0
202212,12.12,117.756,12.09,10.8265,12.1564,1270.867486,0.0
202212,12.94,192.351,12.09,10.8342,12.237,1490.512583,0.0
202212,13.86,191.835,12.09,13.1502,14.426,740.170547,0.0
202212,12.58,29.289,12.09,13.08,13.53,810.293068,0.0
202212,12.58,42.946,12.09,13.08,13.53,810.292628,0.0
202212,15.15,160.594,12.09,13.08,13.53,672.838507,0.0
202212,12.19,156.607,12.09,11.1656,12.4511,1252.121904,0.0
202212,12.02,69.829,12.09,12.55,13.7684,1180.079025,0.0
202212,11.04,137.561,12.09,10.0484,11.4652,1694.90212,232.0
202212,11.6,12.348,12.09,10.769,12.67,759.33892,0.0
202212,12.02,14.612,12.09,10.744,12.241,1087.607786,0.0
202212,13.04,227.483,12.09,11.952,13.346,1737.444154,0.0
202212,12.85,91.251,12.09,11.324,12.7361,1731.333845,0.0
202212,11.79,162.009,12.09,11.8638,13.0963,1151.766413,0.0
202212,11.76,106.797,12.09,12.648,14.191,1187.424088,0.0
202212,12.78,116.159,12.09,11.6038,13.04,1735.667007,283.0
202212,11.66,71.679,12.09,11.5639,13.08,1338.186706,0.0
202212,12.09,60.211,12.09,11.8699,13.334,1550.815712,0.0
202212,12.09,37.718,12.09,12.036,13.515,1089.668852,0.0
202212,11.56,42.631,12.09,11.569,13.027,967.203149,0.0
202212,11.37,371.118,12.09,11.9264,13.2107,1418.012654,0.0
202212,12.06,65.504,12.09,11.7787,13.2763,1971.110652,0.0
202212,13.14,218.684,12.09,11.8017,13.4477,1737.292175,0.0
202212,11.73,13.631,12.09,13.261,14.612,1404.396317,0.0
202212,11.76,117.429,12.09,12.3035,13.7278,1083.19938,0.0
202212,12.06,100.147,12.09,11.3633,12.9,1352.142652,0.0
202212,12.22,549.036,12.09,12.0355,13.3421,1828.138241,0.0
202212,12.19,206.232,12.09,13.0533,14.3221,1029.935651,0.0
202212,13.24,148.99,12.09,11.6626,13.1185,1367.816618,0.0
202212,11.89,76.191,12.09,12.5215,13.7912,1191.223454,0.0
202212,11.86,78.978,12.09,12.724,14.229,1215.109448,0.0
202212,13.14,71.498,12.09,13.35,14.829,1527.51352,274.0
202212,13.27,85.108,12.09,13.1098,14.6309,1327.273644,324.0
202212,11.6,62.015,12.09,11.257,12.6126,1272.328561,0.0
202212,11.24,238.269,12.09,12.3619,13.7497,1547.671204,0.0
202212,13.24,113.793,12.09,11.7277,13.1686,1426.57935,0.0
202212,12.25,180.959,12.09,12.6284,13.9732,1871.57112,0.0
202212,12.22,94.493,12.09,13.931,15.257,1131.410903,0.0
202212,11.86,61.406,12.09,13.0024,14.3517,1022.006101,0.0
202212,14.59,70.186,12.09,13.264,14.713,937.354701,0.0
202212,11.2,84.94,12.09,10.626,12.1466,1715.251108,197.0
202212,13.17,15.567,12.09,13.403,14.922,1192.560103,319.0
202212,13.17,125.838,12.09,13.732,15.2063,1617.576153,319.0
202212,13.44,245.389,12.09,11.9035,13.3596,1395.615671,0.0
202212,11.63,202.911,12.09,13.6495,15.0644,1529.439634,0.0
202212,14.29,492.754,12.09,13.316,14.6355,1739.11559,0.0
202212,12.98,191.066,12.09,11.7497,13.0345,1433.970517,0.0
202212,12.16,129.948,12.09,13.4537,14.7548,1182.506983,0.0
202212,12.19,10.817,12.09,9.213,10.996,827.979772,0.0
202212,13.63,52.244,12.09,12.4597,13.8951,980.76622,0.0
202212,13.6,26.084,12.09,11.2182,12.669,924.187036,0.0
202212,11.83,93.051,12.09,13.537,14.945,1166.678622,0.0
202212,11.79,53.603,12.09,12.8743,14.2801,1375.545566,0.0
202212,14.59,27.126,12.09,12.0419,13.3615,458.074298,0.0
202212,16.85,9.612,12.09,14.511,15.824,789.068112,489.0
202212,12.52,131.543,12.09,12.555,13.9756,1499.163095,254.0
202212,11.76,34.639,12.09,12.8216,14.3367,1045.21845,413.0
202212,14.36,203.819,12.09,12.3723,13.9023,1165.624596,0.0
202212,11.99,142.913,12.09,10.7795,12.2482,1444.661617,0.0
202212,12.75,242.307,12.09,13.4257,14.8473,1342.521081,0.0
202212,9.53,62.487,12.09,10.866,12.659,1162.263319,0.0
202212,9.26,39.529,12.09,10.2483,11.8873,1127.440458,0.0
202212,11.86,9.648,12.09,11.497,13.019,1025.60301,0.0
202212,11.93,61.41,12.09,11.742,13.256,1019.273019,0.0
202212,13.7,92.982,12.09,12.6259,14.0296,1105.107047,0.0
202212,14.59,83.976,12.09,11.7619,13.2157,1130.266763,385.0
202212,11.66,71.094,12.09,12.1291,13.6049,1185.019819,275.0
202212,11.7,279.24,12.09,13.2396,14.6185,1439.673445,0.0
202212,13.73,78.885,12.09,13.856,15.38,1249.671383,0.0
202212,13.77,29.007,12.09,13.586,15.031,1134.397401,0.0
202212,13.17,331.584,12.09,12.2702,13.7498,1563.924409,0.0
202212,12.48,53.518,12.09,13.5119,14.9443,1352.334539,0.0
202212,13.04,173.305,12.09,13.39,14.7501,1188.750535,0.0
202212,12.45,227.824,12.09,14.5164,15.7267,1192.753768,0.0
202212,12.32,27.831,12.09,13.3847,14.8818,1012.18125,0.0
202212,11.83,81.043,12.09,13.934,15.358,1250.094585,0.0
202212,13.73,47.34,12.09,13.115,14.378,823.607125,0.0
202212,12.52,168.213,12.09,13.1639,14.6552,1376.647818,323.0
202212,11.6,240.884,12.09,12.5391,13.8774,1432.314802,279.0
202212,11.6,164.587,12.09,13.737,15.137,1272.417167,0.0
202212,13.8,179.411,12.09,14.1221,15.4922,1247.000856,0.0
202212,14.39,243.129,12.09,12.8661,14.1438,1441.699504,0.0
202212,13.08,293.719,12.09,13.6443,15.0571,1673.537575,0.0
202212,13.08,3.712,12.09,12.575,13.755,976.040137,0.0
202212,12.39,193.254,12.09,12.8821,14.1846,1407.117199,0.0
202212,11.86,45.537,12.09,14.0803,15.5654,1202.729775,0.0
202212,11.79,76.348,12.09,12.525,13.9876,1003.371715,0.0
202212,11.66,112.226,12.09,10.2267,11.6332,1547.659577,355.0
202212,12.52,80.794,12.09,13.262,14.63,1449.306658,314.0
202212,9.13,3.664,12.09,10.053,12.19,1129.010295,6.0
202212,11.89,105.298,12.09,12.8856,14.4522,1110.792551,0.0
202212,14.65,143.814,12.09,12.6922,13.973,1086.573082,0.0
202212,12.29,276.748,12.09,13.0341,14.4973,1329.184302,0.0
202212,12.32,366.13,12.09,12.1752,13.4911,1439.52681,0.0
202212,12.16,70.956,12.09,14.133,15.605,1161.307569,0.0
202212,13.77,66.84,12.09,12.2433,13.7933,1365.883519,0.0
202212,13.44,34.277,12.09,15.387,16.616,981.86582,328.0
202212,27.01,106.527,12.09,12.32020206531247,13.7531,1383.492899,957.0
202212,12.58,78.085,12.09,10.5769,11.7793,1212.647698,364.0
202212,11.86,179.571,12.09,13.6576,14.9488,1364.452713,0.0
202212,13.04,309.898,12.09,12.9358,14.1565,1435.816646,0.0
202212,12.45,40.685,12.09,13.1434,14.7716,1182.197071,0.0
202212,14.03,290.703,12.09,12.4722,13.9696,1338.482908,0.0
202212,15.11,39.328,12.09,13.5035,14.8438,1559.82406,0.0
202212,12.55,94.475,12.09,12.1333,13.4369,1498.842226,364.0
202212,12.55,59.035,12.09,11.38,12.893,1129.12541,364.0
202212,11.76,247.916,12.09,12.6979,14.0304,1425.652166,279.0
202212,11.99,102.932,12.09,13.1316,14.6432,1126.498442,0.0
202212,14.52,23.073,12.09,12.423,13.974,1082.301856,0.0
202212,11.4,144.539,12.09,12.1316,13.5785,1582.333131,0.0
202212,13.93,162.85,12.09,13.5165,14.9634,1291.739425,0.0
202212,13.14,35.785,12.09,13.5489,15.0136,1501.293091,0.0
202212,13.08,94.004,12.09,13.1137,14.3704,1286.644609,0.0
202212,14.78,30.819,12.09,13.8691,15.3551,668.897603,0.0
202212,14.69,15.521,12.09,11.74,13.266,872.733451,0.0
202212,12.06,45.362,12.09,13.114,14.616,882.727355,0.0
202212,15.38,20.961,12.09,12.0269,13.5034,1643.51925,455.0
202212,15.41,82.824,12.09,13.247,14.714,1325.664031,483.0
202212,11.04,123.81,12.09,12.2147,13.5958,1692.692697,333.0
202212,12.12,108.217,12.09,13.182,14.572,1387.688089,0.0
202212,11.79,114.352,12.09,13.2016,14.6774,1154.68329,0.0
202212,11.5,34.47,12.09,11.841,13.438,1305.138047,0.0
202212,11.43,15.239,12.09,12.593,14.054,1218.186384,0.0
202212,11.47,39.76,12.09,12.823,14.348,1433.093065,0.0
202212,11.5,11.59,12.09,11.556,13.143,1310.043393,0.0
202212,14.42,92.986,12.09,12.908,14.4184,1500.087295,0.0
202212,16.56,217.483,12.09,11.8551,13.1547,1065.838951,0.0
202212,11.83,34.029,12.09,13.0928,14.5335,877.58648,0.0
202212,11.79,37.161,12.09,12.9164,14.3043,920.460551,0.0
202212,14.03,168.288,12.09,13.393,14.645,1114.883646,0.0
202212,15.41,21.738,12.09,12.918,14.402,1127.293931,455.0
202212,12.58,342.1,12.09,13.3567,14.6555,1591.300053,365.0
202212,11.76,113.019,12.09,13.0676,14.4636,1327.715012,0.0
202212,11.7,33.384,12.09,11.089,12.548,1122.324139,0.0
202212,11.56,19.965,12.09,11.976,13.667,1728.238544,0.0
202212,11.89,125.599,12.09,12.0157,13.5393,959.290368,0.0
202212,12.06,135.701,12.09,12.5981,13.925,1296.572439,0.0
202212,11.99,83.991,12.09,13.2855,14.7763,1102.15855,0.0
202212,12.94,99.626,12.09,12.1799,13.8358,1760.638357,0.0
202212,14.75,109.052,12.09,12.2085,13.6832,1275.96897,0.0
202212,15.11,139.895,12.09,12.6284,13.9193,1080.804662,0.0
202212,12.16,40.102,12.09,11.521,13.155,1405.814412,0.0
202212,10.94,241.946,12.09,11.8073,13.2525,1215.599255,0.0
202212,10.25,25.814,12.09,9.2937,10.8633,599.261835,0.0
202212,11.89,92.982,12.09,12.3425,13.7755,1016.67988,0.0
202212,12.78,132.338,12.09,12.3873,13.8839,1302.001069,314.0
202212,12.48,102.459,12.09,14.4668,15.8068,1238.750346,313.0
202212,15.67,166.527,12.09,12.3125,13.738,825.8938,472.0
202212,13.83,349.05,12.09,12.5769,13.9566,1170.030614,0.0
202212,11.93,190.573,12.09,13.9307,15.2595,1315.239925,0.0
202212,11.63,12.148,12.09,11.9496,13.5139,1477.078179,0.0
202212,14.85,168.795,12.09,13.6891,15.0639,1120.503433,0.0
202212,14.88,71.187,12.09,14.7193,16.2344,820.17966,0.0
202212,15.24,107.085,12.09,12.1826,13.6214,1243.035745,0.0
202212,11.79,281.627,12.09,13.4158,14.9038,1179.875582,0.0
202212,12.02,273.309,12.09,13.4031,14.9043,1350.361355,0.0
202212,13.7,19.893,12.09,13.494,14.743,1577.559698,0.0
202212,15.24,220.461,12.09,11.35,12.76,1129.197615,0.0
202212,13.44,173.39,12.09,12.3019,13.7549,1306.285241,0.0
202212,14.09,183.814,12.09,11.9865,13.572,1364.739099,0.0
202212,12.62,19.323,12.09,11.766,13.33,1261.54022,0.0
202212,15.34,195.596,12.09,12.5433,14.1182,1466.008572,0.0
202212,11.5,26.645,12.09,12.698,14.419,965.23781,0.0
202212,12.32,48.817,12.09,12.782,14.456,1124.748162,0.0
202212,12.29,58.008,12.09,14.193,15.815,1346.670577,0.0
202212,12.32,64.77,12.09,12.4194,13.669,1291.499048,0.0
202212,12.35,83.926,12.09,13.868,15.118,1346.481201,0.0
202212,10.64,95.758,12.09,11.163,12.8323,972.723361,162.0
202212,14.42,331.359,12.09,12.7672,14.1829,1300.410103,0.0
202212,14.78,149.233,12.09,12.6568,14.0827,1254.041567,0.0
202212,13.44,30.455,12.09,11.598,13.105,1278.681092,0.0
202212,13.4,88.354,12.09,12.3253,13.8219,1591.794603,0.0
202212,13.9,87.391,12.09,12.4423,13.9314,1344.525272,0.0
